date,code,high,low,close,code_name
2021-04-21,sh.600519,2097.8,2065.1,2080.0,贵州茅台
2021-04-21,sh.601012,95.57,90.66,92.44,隆基绿能
2021-04-21,sh.688598,159.76,153.46,157.99,金博股份
2021-04-21,sz.002594,170.59,167.17,168.59,比亚迪
2021-04-21,sz.300316,36.54,35.11,36.1,晶盛机电
2021-04-22,sh.600036,53.3,52.17,52.61,招商银行
2021-04-22,sh.600389,24.83,24.24,24.65,江山股份
2021-04-22,sh.600519,2099.0,2051.5,2055.5,贵州茅台
2021-04-22,sh.601012,93.88,88.38,90.61,隆基绿能
2021-04-22,sh.688598,162.88,154.25,156.77,金博股份
2021-04-22,sz.002594,171.78,167.22,168.71,比亚迪
2021-04-22,sz.300316,36.5,35.5,36.11,晶盛机电
2021-04-23,sh.600036,53.5,52.31,53.3,招商银行
2021-04-23,sh.600389,25.5,24.41,25.16,江山股份
2021-04-23,sh.600519,2119.88,2052.5,2108.94,贵州茅台
2021-04-23,sh.601012,93.3,90.7,91.99,隆基绿能
2021-04-23,sh.688598,164.68,155.39,159.51,金博股份
2021-04-23,sz.002594,171.38,166.27,169.25,比亚迪
2021-04-23,sz.300316,36.31,35.82,36.06,晶盛机电
2021-04-26,sh.600036,54.5,51.7,52.07,招商银行
2021-04-26,sh.600389,25.87,24.5,25.29,江山股份
2021-04-26,sh.600519,2135.0,2073.6,2077.82,贵州茅台
2021-04-26,sh.601012,95.18,91.01,91.48,隆基绿能
2021-04-26,sh.688598,169.4,160.37,162.5,金博股份
2021-04-26,sz.002594,173.0,167.25,167.5,比亚迪
2021-04-26,sz.300316,38.07,36.3,36.39,晶盛机电
2021-04-27,sh.600036,52.43,51.58,52.07,招商银行
2021-04-27,sh.600389,25.25,23.82,24.72,江山股份
2021-04-27,sh.600519,2095.25,2065.09,2094.44,贵州茅台
2021-04-27,sh.601012,93.07,90.01,91.88,隆基绿能
2021-04-27,sh.688598,169.8,160.42,169.2,金博股份
2021-04-27,sz.002594,167.4,163.4,164.94,比亚迪
2021-04-27,sz.300316,37.34,36.0,36.24,晶盛机电
2021-04-28,sh.600036,52.38,51.48,51.76,招商银行
2021-04-28,sh.600389,26.54,24.79,26.21,江山股份
2021-04-28,sh.600519,2047.5,2003.0,2042.0,贵州茅台
2021-04-28,sh.601012,94.76,91.17,94.53,隆基绿能
2021-04-28,sh.688598,177.0,162.19,167.3,金博股份
2021-04-28,sz.002594,168.54,162.96,165.5,比亚迪
2021-04-28,sz.300316,37.59,36.2,37.49,晶盛机电
2021-04-29,sh.600036,53.35,51.29,53.28,招商银行
2021-04-29,sh.600389,26.37,25.66,25.8,江山股份
2021-04-29,sh.600519,2049.94,2014.0,2026.36,贵州茅台
2021-04-29,sh.601012,95.15,91.87,94.1,隆基绿能
2021-04-29,sh.688598,168.0,162.59,164.25,金博股份
2021-04-29,sz.002594,164.93,162.2,162.95,比亚迪
2021-04-29,sz.300316,39.61,37.24,38.45,晶盛机电
2021-04-30,sh.600036,53.18,51.81,52.7,招商银行
2021-04-30,sh.600389,26.08,25.2,25.82,江山股份
2021-04-30,sh.600519,2036.0,2003.71,2006.78,贵州茅台
2021-04-30,sh.601012,100.58,94.61,99.4,隆基绿能
2021-04-30,sh.688598,178.0,164.0,177.44,金博股份
2021-04-30,sz.002594,162.2,156.71,158.57,比亚迪
2021-04-30,sz.300316,39.08,37.69,38.68,晶盛机电
2021-05-06,sh.600036,54.38,52.48,53.67,招商银行
2021-05-06,sh.600389,28.4,26.63,28.4,江山股份
2021-05-06,sh.600519,2006.84,1953.0,1959.0,贵州茅台
2021-05-06,sh.601012,103.7,98.03,100.0,隆基绿能
2021-05-06,sh.688598,177.5,170.42,173.74,金博股份
2021-05-06,sz.002594,157.0,150.0,150.0,比亚迪
2021-05-06,sz.300316,39.42,37.09,38.07,晶盛机电
2021-05-07,sh.600036,55.2,53.31,54.18,招商银行
2021-05-07,sh.600389,29.44,28.28,28.7,江山股份
2021-05-07,sh.600519,1967.98,1901.0,1903.0,贵州茅台
2021-05-07,sh.601012,102.8,96.0,96.73,隆基绿能
2021-05-07,sh.688598,174.97,158.01,158.73,金博股份
2021-05-07,sz.002594,149.96,143.39,143.95,比亚迪
2021-05-07,sz.300316,38.89,37.4,37.87,晶盛机电
2021-05-10,sh.600036,54.25,53.01,53.9,招商银行
2021-05-10,sh.600389,31.5,28.6,30.08,江山股份
2021-05-10,sh.600519,1909.0,1866.01,1879.03,贵州茅台
2021-05-10,sh.601012,99.5,94.01,97.6,隆基绿能
2021-05-10,sh.688598,158.02,146.5,147.99,金博股份
2021-05-10,sz.002594,148.35,141.44,147.0,比亚迪
2021-05-10,sz.300316,37.87,35.87,36.2,晶盛机电
2021-05-11,sh.600036,54.15,53.28,53.84,招商银行
2021-05-11,sh.600389,31.18,27.52,29.28,江山股份
2021-05-11,sh.600519,1966.0,1873.3,1959.0,贵州茅台
2021-05-11,sh.601012,96.43,93.03,96.2,隆基绿能
2021-05-11,sh.688598,153.3,147.03,152.02,金博股份
2021-05-11,sz.002594,148.76,140.97,146.56,比亚迪
2021-05-11,sz.300316,37.38,35.3,36.08,晶盛机电
2021-05-12,sh.600036,54.65,53.07,53.69,招商银行
2021-05-12,sh.600389,29.18,27.93,28.36,江山股份
2021-05-12,sh.600519,1999.0,1949.0,1984.0,贵州茅台
2021-05-12,sh.601012,97.76,95.4,96.58,隆基绿能
2021-05-12,sh.688598,157.95,150.03,157.01,金博股份
2021-05-12,sz.002594,155.0,148.26,153.73,比亚迪
2021-05-12,sz.300316,36.7,35.28,36.53,晶盛机电
2021-05-13,sh.600036,54.45,52.84,53.2,招商银行
2021-05-13,sh.600389,28.27,27.05,27.55,江山股份
2021-05-13,sh.600519,1985.05,1953.0,1971.5,贵州茅台
2021-05-13,sh.601012,95.8,93.6,94.5,隆基绿能
2021-05-13,sh.688598,160.6,151.9,153.92,金博股份
2021-05-13,sz.002594,151.0,148.56,148.99,比亚迪
2021-05-13,sz.300316,36.25,35.42,36.0,晶盛机电
2021-05-14,sh.600036,55.0,52.8,54.98,招商银行
2021-05-14,sh.600389,27.86,27.1,27.49,江山股份
2021-05-14,sh.600519,2030.5,1976.0,2009.85,贵州茅台
2021-05-14,sh.601012,96.23,92.37,95.8,隆基绿能
2021-05-14,sh.688598,157.96,153.02,154.88,金博股份
2021-05-14,sz.002594,154.1,146.31,153.53,比亚迪
2021-05-14,sz.300316,37.2,36.0,36.9,晶盛机电
2021-05-17,sh.600036,56.49,54.65,55.65,招商银行
2021-05-17,sh.600389,30.22,27.28,29.62,江山股份
2021-05-17,sh.600519,2085.2,2025.1,2057.96,贵州茅台
2021-05-17,sh.601012,99.88,95.85,99.35,隆基绿能
2021-05-17,sh.688598,169.7,153.11,166.63,金博股份
2021-05-17,sz.002594,160.88,154.45,159.78,比亚迪
2021-05-17,sz.300316,39.35,36.71,39.13,晶盛机电
2021-05-18,sh.600036,56.39,55.7,55.95,招商银行
2021-05-18,sh.600389,30.99,29.2,29.88,江山股份
2021-05-18,sh.600519,2077.0,2045.06,2059.31,贵州茅台
2021-05-18,sh.601012,100.99,98.4,99.67,隆基绿能
2021-05-18,sh.688598,172.02,161.8,168.88,金博股份
2021-05-18,sz.002594,161.8,156.88,158.7,比亚迪
2021-05-18,sz.300316,40.3,38.55,39.82,晶盛机电
2021-05-19,sh.600036,56.08,54.51,54.8,招商银行
2021-05-19,sh.600389,32.83,29.95,32.69,江山股份
2021-05-19,sh.600519,2074.81,2040.0,2049.0,贵州茅台
2021-05-19,sh.601012,101.8,98.5,100.66,隆基绿能
2021-05-19,sh.688598,171.35,162.25,164.22,金博股份
2021-05-19,sz.002594,174.0,159.88,172.78,比亚迪
2021-05-19,sz.300316,40.58,39.51,40.09,晶盛机电
2021-05-20,sh.600036,55.52,54.32,55.47,招商银行
2021-05-20,sh.600389,35.96,31.41,35.96,江山股份
2021-05-20,sh.600519,2074.1,2045.36,2058.88,贵州茅台
2021-05-20,sh.601012,101.2,98.0,98.68,隆基绿能
2021-05-20,sh.688598,168.0,160.53,162.6,金博股份
2021-05-20,sz.002594,177.56,169.1,172.94,比亚迪
2021-05-20,sz.300316,41.12,39.56,40.81,晶盛机电
2021-05-21,sh.600036,55.9,53.8,54.11,招商银行
2021-05-21,sh.600389,38.88,36.03,36.25,江山股份
2021-05-21,sh.600519,2079.88,2037.02,2042.1,贵州茅台
2021-05-21,sh.601012,102.99,97.57,98.57,隆基绿能
2021-05-21,sh.688598,171.0,162.62,166.25,金博股份
2021-05-21,sz.002594,177.99,170.1,173.2,比亚迪
2021-05-21,sz.300316,41.18,39.84,40.45,晶盛机电
2021-05-24,sh.600036,54.7,53.77,54.08,招商银行
2021-05-24,sh.600389,36.77,34.51,35.35,江山股份
2021-05-24,sh.600519,2080.06,2031.0,2071.29,贵州茅台
2021-05-24,sh.601012,97.5,94.1,96.26,隆基绿能
2021-05-24,sh.688598,175.51,163.52,174.5,金博股份
2021-05-24,sz.002594,175.5,169.98,173.47,比亚迪
2021-05-24,sz.300316,40.8,39.75,40.5,晶盛机电
2021-05-25,sh.600036,57.62,53.93,57.55,招商银行
2021-05-25,sh.600389,36.8,35.2,35.82,江山股份
2021-05-25,sh.600519,2200.1,2085.0,2194.5,贵州茅台
2021-05-25,sh.601012,98.0,93.36,98.0,隆基绿能
2021-05-25,sh.688598,177.02,172.2,173.87,金博股份
2021-05-25,sz.002594,178.0,172.7,176.52,比亚迪
2021-05-25,sz.300316,41.88,40.21,41.61,晶盛机电
2021-05-26,sh.600036,58.56,57.61,58.5,招商银行
2021-05-26,sh.600389,37.2,35.3,36.19,江山股份
2021-05-26,sh.600519,2241.8,2193.08,2220.0,贵州茅台
2021-05-26,sh.601012,98.94,95.81,95.96,隆基绿能
2021-05-26,sh.688598,178.0,172.26,175.18,金博股份
2021-05-26,sz.002594,184.58,176.0,176.17,比亚迪
2021-05-26,sz.300316,41.53,39.78,40.79,晶盛机电
2021-05-27,sh.600036,58.78,56.81,57.95,招商银行
2021-05-27,sh.600389,36.58,35.02,36.16,江山股份
2021-05-27,sh.600519,2320.0,2201.1,2245.0,贵州茅台
2021-05-27,sh.601012,96.88,94.77,95.12,隆基绿能
2021-05-27,sh.688598,178.67,173.0,175.93,金博股份
2021-05-27,sz.002594,179.68,174.5,177.45,比亚迪
2021-05-27,sz.300316,42.76,40.6,42.68,晶盛机电
2021-05-28,sh.600036,58.85,57.61,58.5,招商银行
2021-05-28,sh.600389,36.69,35.62,36.2,江山股份
2021-05-28,sh.600519,2250.0,2205.51,2230.0,贵州茅台
2021-05-28,sh.601012,99.48,94.2,97.25,隆基绿能
2021-05-28,sh.688598,178.0,167.88,169.0,金博股份
2021-05-28,sz.002594,185.0,176.07,181.68,比亚迪
2021-05-28,sz.300316,42.6,41.1,41.41,晶盛机电
2021-05-31,sh.600036,58.36,57.0,58.19,招商银行
2021-05-31,sh.600389,37.4,35.2,35.95,江山股份
2021-05-31,sh.600519,2218.35,2172.0,2218.0,贵州茅台
2021-05-31,sh.601012,102.5,96.54,102.1,隆基绿能
2021-05-31,sh.688598,176.13,167.4,175.8,金博股份
2021-05-31,sz.002594,179.11,170.18,178.7,比亚迪
2021-05-31,sz.300316,43.18,41.15,43.07,晶盛机电
2021-06-01,sh.600036,57.76,56.9,57.36,招商银行
2021-06-01,sh.600389,36.39,34.8,34.84,江山股份
2021-06-01,sh.600519,2248.95,2206.0,2240.95,贵州茅台
2021-06-01,sh.601012,102.6,98.9,101.1,隆基绿能
2021-06-01,sh.688598,204.48,176.24,204.0,金博股份
2021-06-01,sz.002594,190.9,178.73,189.46,比亚迪
2021-06-01,sz.300316,43.15,42.02,43.07,晶盛机电
2021-06-02,sh.600036,57.69,56.88,57.58,招商银行
2021-06-02,sh.600389,35.45,34.13,34.49,江山股份
2021-06-02,sh.600519,2264.0,2208.18,2222.0,贵州茅台
2021-06-02,sh.601012,105.5,100.53,101.29,隆基绿能
2021-06-02,sh.688598,209.65,202.1,208.89,金博股份
2021-06-02,sz.002594,191.85,185.2,186.5,比亚迪
2021-06-02,sz.300316,43.45,42.05,42.86,晶盛机电
2021-06-03,sh.600036,58.33,56.19,56.28,招商银行
2021-06-03,sh.600389,35.28,33.99,34.36,江山股份
2021-06-03,sh.600519,2260.34,2210.08,2222.22,贵州茅台
2021-06-03,sh.601012,100.8,96.54,96.7,隆基绿能
2021-06-03,sh.688598,208.87,201.25,204.01,金博股份
2021-06-03,sz.002594,187.5,180.18,183.9,比亚迪
2021-06-03,sz.300316,43.34,41.7,41.88,晶盛机电
2021-06-04,sh.600036,58.92,56.02,57.53,招商银行
2021-06-04,sh.600389,35.7,34.05,34.69,江山股份
2021-06-04,sh.600519,2288.0,2214.04,2251.5,贵州茅台
2021-06-04,sh.601012,97.06,93.8,95.63,隆基绿能
2021-06-04,sh.688598,212.45,202.99,207.79,金博股份
2021-06-04,sz.002594,192.0,180.52,189.4,比亚迪
2021-06-04,sz.300316,44.38,41.89,43.42,晶盛机电
2021-06-07,sh.600036,57.25,56.5,57.0,招商银行
2021-06-07,sh.600389,36.95,34.8,36.17,江山股份
2021-06-07,sh.600519,2279.0,2240.01,2271.0,贵州茅台
2021-06-07,sh.601012,95.7,92.58,93.8,隆基绿能
2021-06-07,sh.688598,211.88,195.85,198.67,金博股份
2021-06-07,sz.002594,192.87,187.0,190.35,比亚迪
2021-06-07,sz.300316,44.21,42.5,42.67,晶盛机电
2021-06-08,sh.600036,57.94,56.01,56.7,招商银行
2021-06-08,sh.600389,36.39,35.22,35.68,江山股份
2021-06-08,sh.600519,2279.99,2161.15,2191.0,贵州茅台
2021-06-08,sh.601012,95.9,92.6,95.42,隆基绿能
2021-06-08,sh.688598,199.36,188.66,190.4,金博股份
2021-06-08,sz.002594,205.6,193.25,202.81,比亚迪
2021-06-08,sz.300316,43.2,40.87,42.2,晶盛机电
2021-06-09,sh.600036,57.36,56.28,56.47,招商银行
2021-06-09,sh.600389,38.63,35.51,37.7,江山股份
2021-06-09,sh.600519,2214.0,2160.11,2199.5,贵州茅台
2021-06-09,sh.601012,97.55,94.0,97.12,隆基绿能
2021-06-09,sh.688598,196.88,186.01,191.77,金博股份
2021-06-09,sz.002594,203.5,197.02,202.0,比亚迪
2021-06-09,sz.300316,42.76,41.57,42.6,晶盛机电
2021-06-10,sh.600036,57.46,56.26,56.35,招商银行
2021-06-10,sh.600389,38.38,33.93,33.93,江山股份
2021-06-10,sh.600519,2251.37,2190.08,2238.48,贵州茅台
2021-06-10,sh.601012,105.58,98.05,103.65,隆基绿能
2021-06-10,sh.688598,215.9,192.0,214.96,金博股份
2021-06-10,sz.002594,216.05,201.0,214.11,比亚迪
2021-06-10,sz.300316,44.8,42.13,44.26,晶盛机电
2021-06-11,sh.600036,56.75,55.08,56.33,招商银行
2021-06-11,sh.600389,34.07,32.18,32.47,江山股份
2021-06-11,sh.600519,2244.0,2178.81,2178.81,贵州茅台
2021-06-11,sh.601012,112.0,104.2,109.5,隆基绿能
2021-06-11,sh.688598,228.0,213.95,218.98,金博股份
2021-06-11,sz.002594,229.95,212.08,227.02,比亚迪
2021-06-11,sz.300316,44.99,43.47,43.8,晶盛机电
2021-06-15,sh.600036,55.83,54.12,54.8,招商银行
2021-06-15,sh.600389,32.66,30.02,31.71,江山股份
2021-06-15,sh.600519,2208.88,2148.0,2193.0,贵州茅台
2021-06-15,sh.601012,111.0,105.1,106.01,隆基绿能
2021-06-15,sh.688598,224.88,214.0,216.51,金博股份
2021-06-15,sz.002594,237.8,224.87,232.32,比亚迪
2021-06-15,sz.300316,44.48,43.25,43.94,晶盛机电
2021-06-16,sh.600036,56.36,54.5,55.6,招商银行
2021-06-16,sh.600389,31.85,30.78,31.04,江山股份
2021-06-16,sh.600519,2195.0,2148.0,2158.0,贵州茅台
2021-06-16,sh.601012,106.0,99.1,100.63,隆基绿能
2021-06-16,sh.688598,218.37,207.98,209.44,金博股份
2021-06-16,sz.002594,231.66,210.66,211.0,比亚迪
2021-06-16,sz.300316,44.13,41.55,41.6,晶盛机电
2021-06-17,sh.600036,56.0,54.86,55.12,招商银行
2021-06-17,sh.600389,31.75,30.75,31.18,江山股份
2021-06-17,sh.600519,2188.0,2144.36,2156.91,贵州茅台
2021-06-17,sh.601012,103.16,100.4,102.62,隆基绿能
2021-06-17,sh.688598,217.99,208.22,215.45,金博股份
2021-06-17,sz.002594,232.1,210.83,232.1,比亚迪
2021-06-17,sz.300316,44.01,41.2,43.49,晶盛机电
2021-06-18,sh.600036,55.7,54.07,54.69,招商银行
2021-06-18,sh.600389,31.3,30.29,30.61,江山股份
2021-06-18,sh.600519,2156.5,2065.0,2090.94,贵州茅台
2021-06-18,sh.601012,108.59,102.2,106.53,隆基绿能
2021-06-18,sh.688598,238.4,214.0,231.29,金博股份
2021-06-18,sz.002594,252.32,234.65,245.0,比亚迪
2021-06-18,sz.300316,44.86,43.2,44.21,晶盛机电
2021-06-21,sh.600036,54.79,53.12,53.69,招商银行
2021-06-21,sh.600389,30.85,30.06,30.61,江山股份
2021-06-21,sh.600519,2099.69,2050.0,2081.64,贵州茅台
2021-06-21,sh.601012,111.0,103.98,109.05,隆基绿能
2021-06-21,sh.688598,243.3,225.33,238.54,金博股份
2021-06-21,sz.002594,249.56,232.13,242.58,比亚迪
2021-06-21,sz.300316,50.65,43.82,49.9,晶盛机电
2021-06-22,sh.600036,55.58,53.86,55.46,招商银行
2021-06-22,sh.600389,32.24,30.15,31.46,江山股份
2021-06-22,sh.600519,2098.0,2053.89,2074.97,贵州茅台
2021-06-22,sh.601012,110.95,106.49,109.7,隆基绿能
2021-06-22,sh.688598,241.55,233.83,238.47,金博股份
2021-06-22,sz.002594,247.0,236.0,237.88,比亚迪
2021-06-22,sz.300316,49.5,47.08,47.7,晶盛机电
2021-06-23,sh.600036,55.47,54.48,54.82,招商银行
2021-06-23,sh.600389,32.15,31.1,31.42,江山股份
2021-06-23,sh.600519,2083.0,2034.15,2038.0,贵州茅台
2021-06-23,sh.601012,82.41,78.8,79.78,隆基绿能
2021-06-23,sh.688598,255.0,237.1,251.8,金博股份
2021-06-23,sz.002594,249.8,232.5,243.3,比亚迪
2021-06-23,sz.300316,48.65,47.2,48.0,晶盛机电
2021-06-24,sh.600036,55.1,54.13,55.0,招商银行
2021-06-24,sh.600389,31.94,30.7,31.35,江山股份
2021-06-24,sh.600519,2080.0,2021.0,2068.05,贵州茅台
2021-06-24,sh.601012,85.38,79.62,84.15,隆基绿能
2021-06-24,sh.688598,257.0,238.19,240.3,金博股份
2021-06-24,sz.002594,251.87,240.18,244.89,比亚迪
2021-06-24,sz.300316,48.52,45.8,47.25,晶盛机电
2021-06-25,sh.600036,56.55,54.78,56.4,招商银行
2021-06-25,sh.600389,33.33,30.99,32.88,江山股份
2021-06-25,sh.600519,2109.0,2042.6,2092.0,贵州茅台
2021-06-25,sh.601012,88.3,83.33,86.16,隆基绿能
2021-06-25,sh.688598,248.33,235.18,243.0,金博股份
2021-06-25,sz.002594,248.66,238.0,244.99,比亚迪
2021-06-25,sz.300316,47.75,46.52,47.21,晶盛机电
2021-06-28,sh.600036,56.29,54.03,54.7,招商银行
2021-06-28,sh.600389,34.66,33.3,33.93,江山股份
2021-06-28,sh.600519,2118.0,2073.0,2103.01,贵州茅台
2021-06-28,sh.601012,87.99,85.18,85.7,隆基绿能
2021-06-28,sh.688598,262.8,245.56,262.0,金博股份
2021-06-28,sz.002594,255.0,243.52,253.63,比亚迪
2021-06-28,sz.300316,48.5,46.85,47.32,晶盛机电
2021-06-29,sh.600036,54.85,53.7,53.8,招商银行
2021-06-29,sh.600389,35.5,33.31,35.2,江山股份
2021-06-29,sh.600519,2115.0,2051.0,2062.0,贵州茅台
2021-06-29,sh.601012,90.15,86.08,88.8,隆基绿能
2021-06-29,sh.688598,273.5,257.04,273.0,金博股份
2021-06-29,sz.002594,259.6,250.0,253.3,比亚迪
2021-06-29,sz.300316,49.95,47.7,48.54,晶盛机电
2021-06-30,sh.600036,54.44,53.86,54.19,招商银行
2021-06-30,sh.600389,35.5,34.0,34.39,江山股份
2021-06-30,sh.600519,2074.0,2046.3,2056.7,贵州茅台
2021-06-30,sh.601012,89.89,86.77,88.84,隆基绿能
2021-06-30,sh.688598,277.44,265.21,269.0,金博股份
2021-06-30,sz.002594,256.5,246.0,251.0,比亚迪
2021-06-30,sz.300316,51.44,48.26,50.5,晶盛机电
2021-07-01,sh.600036,56.0,53.8,56.0,招商银行
2021-07-01,sh.600389,35.2,33.5,33.66,江山股份
2021-07-01,sh.600519,2110.0,2031.6,2105.0,贵州茅台
2021-07-01,sh.601012,89.49,85.0,85.12,隆基绿能
2021-07-01,sh.688598,280.0,265.0,274.6,金博股份
2021-07-01,sz.002594,252.5,235.6,236.6,比亚迪
2021-07-01,sz.300316,51.26,47.79,47.79,晶盛机电
2021-07-02,sh.600036,55.2,52.7,53.05,招商银行
2021-07-02,sh.600389,34.49,32.9,33.59,江山股份
2021-07-02,sh.600519,2075.0,2011.5,2013.0,贵州茅台
2021-07-02,sh.601012,85.47,81.6,82.66,隆基绿能
2021-07-02,sh.688598,281.99,264.0,270.29,金博股份
2021-07-02,sz.002594,243.5,228.89,239.04,比亚迪
2021-07-02,sz.300316,48.86,46.83,47.41,晶盛机电
2021-07-05,sh.600036,53.09,51.5,52.94,招商银行
2021-07-05,sh.600389,33.97,31.2,32.17,江山股份
2021-07-05,sh.600519,2019.88,1985.0,1994.0,贵州茅台
2021-07-05,sh.601012,84.81,82.5,84.06,隆基绿能
2021-07-05,sh.688598,281.27,268.1,274.0,金博股份
2021-07-05,sz.002594,250.0,235.57,249.55,比亚迪
2021-07-05,sz.300316,49.32,47.41,48.3,晶盛机电
2021-07-06,sh.600036,53.54,52.41,53.54,招商银行
2021-07-06,sh.600389,33.7,31.51,32.42,江山股份
2021-07-06,sh.600519,2014.0,1960.01,2012.9,贵州茅台
2021-07-06,sh.601012,85.24,80.91,82.77,隆基绿能
2021-07-06,sh.688598,288.0,265.39,274.0,金博股份
2021-07-06,sz.002594,261.02,241.0,250.5,比亚迪
2021-07-06,sz.300316,49.35,46.52,47.33,晶盛机电
2021-07-07,sh.600036,53.91,53.01,53.43,招商银行
2021-07-07,sh.600389,32.74,31.6,32.12,江山股份
2021-07-07,sh.600519,2028.88,1999.01,2004.0,贵州茅台
2021-07-07,sh.601012,89.88,80.67,89.88,隆基绿能
2021-07-07,sh.688598,289.73,255.0,284.89,金博股份
2021-07-07,sz.002594,258.6,240.88,255.09,比亚迪
2021-07-07,sz.300316,50.3,46.32,49.7,晶盛机电
2021-07-08,sh.600036,53.76,50.0,50.35,招商银行
2021-07-08,sh.600389,32.77,31.07,31.59,江山股份
2021-07-08,sh.600519,2004.0,1968.0,1985.0,贵州茅台
2021-07-08,sh.601012,93.0,89.0,90.7,隆基绿能
2021-07-08,sh.688598,295.73,281.0,281.09,金博股份
2021-07-08,sz.002594,261.54,251.12,251.96,比亚迪
2021-07-08,sz.300316,52.35,49.36,50.2,晶盛机电
2021-07-09,sh.600036,50.91,49.51,49.9,招商银行
2021-07-09,sh.600389,33.4,30.76,33.0,江山股份
2021-07-09,sh.600519,1985.91,1945.0,1972.11,贵州茅台
2021-07-09,sh.601012,92.99,87.15,91.93,隆基绿能
2021-07-09,sh.688598,286.03,267.0,280.0,金博股份
2021-07-09,sz.002594,254.99,241.88,248.82,比亚迪
2021-07-09,sz.300316,51.5,48.2,50.38,晶盛机电
2021-07-12,sh.600036,51.14,49.8,50.4,招商银行
2021-07-12,sh.600389,34.8,33.0,33.07,江山股份
2021-07-12,sh.600519,1998.78,1940.5,1961.0,贵州茅台
2021-07-12,sh.601012,94.28,90.66,91.37,隆基绿能
2021-07-12,sh.688598,296.67,278.11,286.95,金博股份
2021-07-12,sz.002594,272.91,251.5,266.48,比亚迪
2021-07-12,sz.300316,54.54,50.31,53.2,晶盛机电
2021-07-13,sh.600036,50.8,48.71,49.97,招商银行
2021-07-13,sh.600389,33.44,31.9,32.35,江山股份
2021-07-13,sh.600519,2005.5,1965.0,1982.9,贵州茅台
2021-07-13,sh.601012,92.8,89.02,89.36,隆基绿能
2021-07-13,sh.688598,286.94,272.56,280.97,金博股份
2021-07-13,sz.002594,269.73,260.22,265.1,比亚迪
2021-07-13,sz.300316,54.5,51.8,52.6,晶盛机电
2021-07-14,sh.600036,49.88,47.92,48.95,招商银行
2021-07-14,sh.600389,34.13,32.02,34.0,江山股份
2021-07-14,sh.600519,1974.5,1945.0,1962.0,贵州茅台
2021-07-14,sh.601012,90.15,86.68,87.5,隆基绿能
2021-07-14,sh.688598,281.55,274.34,276.19,金博股份
2021-07-14,sz.002594,261.0,245.0,245.29,比亚迪
2021-07-14,sz.300316,52.9,50.78,50.82,晶盛机电
2021-07-15,sh.600036,51.46,48.97,51.05,招商银行
2021-07-15,sh.600389,33.85,31.52,32.43,江山股份
2021-07-15,sh.600519,2013.0,1950.6,1997.99,贵州茅台
2021-07-15,sh.601012,93.35,86.28,93.13,隆基绿能
2021-07-15,sh.688598,295.95,275.21,294.67,金博股份
2021-07-15,sz.002594,243.55,230.0,236.4,比亚迪
2021-07-15,sz.300316,53.45,50.8,53.14,晶盛机电
2021-07-16,sh.600036,51.6,50.42,51.0,招商银行
2021-07-16,sh.600389,34.3,31.7,34.01,江山股份
2021-07-16,sh.600519,1996.6,1950.0,1955.9,贵州茅台
2021-07-16,sh.601012,93.45,88.88,89.0,隆基绿能
2021-07-16,sh.688598,299.85,286.02,286.99,金博股份
2021-07-16,sz.002594,235.75,221.03,222.92,比亚迪
2021-07-16,sz.300316,53.42,51.48,51.5,晶盛机电
2021-07-19,sh.600036,51.2,49.41,50.83,招商银行
2021-07-19,sh.600389,36.6,34.05,35.7,江山股份
2021-07-19,sh.600519,1986.0,1941.0,1975.0,贵州茅台
2021-07-19,sh.601012,90.8,86.8,88.12,隆基绿能
2021-07-19,sh.688598,292.99,274.01,275.0,金博股份
2021-07-19,sz.002594,231.99,214.3,223.97,比亚迪
2021-07-19,sz.300316,52.43,50.7,51.02,晶盛机电
2021-07-20,sh.600036,51.49,49.61,49.91,招商银行
2021-07-20,sh.600389,36.92,33.31,35.98,江山股份
2021-07-20,sh.600519,1988.93,1961.41,1980.0,贵州茅台
2021-07-20,sh.601012,90.6,86.86,89.55,隆基绿能
2021-07-20,sh.688598,275.68,261.0,269.47,金博股份
2021-07-20,sz.002594,229.46,219.11,227.5,比亚迪
2021-07-20,sz.300316,52.79,50.7,51.79,晶盛机电
2021-07-21,sh.600036,50.57,49.25,49.7,招商银行
2021-07-21,sh.600389,39.58,36.03,39.24,江山股份
2021-07-21,sh.600519,2006.0,1962.01,1969.0,贵州茅台
2021-07-21,sh.601012,94.5,90.06,93.23,隆基绿能
2021-07-21,sh.688598,305.35,274.99,302.02,金博股份
2021-07-21,sz.002594,244.99,230.01,241.23,比亚迪
2021-07-21,sz.300316,55.44,51.75,54.85,晶盛机电
2021-07-22,sh.600036,51.1,49.38,50.25,招商银行
2021-07-22,sh.600389,42.15,38.5,41.6,江山股份
2021-07-22,sh.600519,1973.9,1938.96,1940.01,贵州茅台
2021-07-22,sh.601012,94.69,91.6,92.98,隆基绿能
2021-07-22,sh.688598,310.68,286.18,292.31,金博股份
2021-07-22,sz.002594,249.44,240.17,248.96,比亚迪
2021-07-22,sz.300316,55.81,53.45,55.32,晶盛机电
2021-07-23,sh.600036,50.65,49.5,50.05,招商银行
2021-07-23,sh.600389,44.99,40.0,41.8,江山股份
2021-07-23,sh.600519,1937.82,1895.09,1900.0,贵州茅台
2021-07-23,sh.601012,95.45,92.0,92.29,隆基绿能
2021-07-23,sh.688598,305.3,282.25,294.01,金博股份
